,coach_id,coach_team_id,coach_first_name,coach_team_name,player_id,points,on_field,feed_id,first_name,last_name,team,round_number,round_number_alt
75,180650,33301,Jordan,"What's Up, Doch?",643,70,True,296351,Jack,Billings,STK,3,R3
76,180650,33301,Jordan,"What's Up, Doch?",601,70,True,290623,Josh,Caddy,RIC,3,R3
77,180650,33301,Jordan,"What's Up, Doch?",767,68,True,291545,Mitch,Wallis,WBD,3,R3
78,180650,33301,Jordan,"What's Up, Doch?",660,66,True,991988,Zak,Jones,STK,3,R3
79,180650,33301,Jordan,"What's Up, Doch?",328,63,True,296733,Mark,Blicavs,GEE,3,R3
80,180650,33301,Jordan,"What's Up, Doch?",609,55,True,260930,Shane,Edwards,RIC,3,R3
81,180650,33301,Jordan,"What's Up, Doch?",763,56,False,270732,Matthew,Suckling,WBD,3,R3
82,180650,33301,Jordan,"What's Up, Doch?",90,0,False,261224,Dayne,Zorko,BRL,3,R3
83,180650,33301,Jordan,"What's Up, Doch?",197,0,False,290629,Dyson,Heppell,ESS,3,R3
84,180650,33301,Jordan,"What's Up, Doch?",456,110,False,294877,Isaac,Smith,HAW,3,R3
85,180650,33301,Jordan,"What's Up, Doch?",469,0,False,290528,Max,Gawn,MEL,3,R3
86,180650,33301,Jordan,"What's Up, Doch?",387,0,False,295344,Toby,Greene,GWS,3,R3
87,180650,33301,Jordan,"What's Up, Doch?",491,0,False,298210,Christian,Petracca,MEL,3,R3
88,21562,186,Mark,GetRichOrDieTryin,74,132,True,1005521,Oscar,McInerney,BRL,3,R3
89,21562,186,Mark,GetRichOrDieTryin,151,103,True,293957,Brodie,Grundy,COL,3,R3
90,21562,186,Mark,GetRichOrDieTryin,80,102,True,271072,Daniel,Rich,BRL,3,R3
91,21562,186,Mark,GetRichOrDieTryin,6,102,True,297401,Matt,Crouch,ADE,3,R3
92,21562,186,Mark,GetRichOrDieTryin,808,99,True,281080,Brad,Sheppard,WCE,3,R3
93,21562,186,Mark,GetRichOrDieTryin,343,97,True,261510,Tom,Hawkins,GEE,3,R3
94,21562,186,Mark,GetRichOrDieTryin,361,93,True,250321,Joel,Selwood,GEE,3,R3
95,21562,186,Mark,GetRichOrDieTryin,165,86,True,260257,Scott,Pendlebury,COL,3,R3
96,21562,186,Mark,GetRichOrDieTryin,148,85,True,994185,Jordan,De Goey,COL,3,R3
97,21562,186,Mark,GetRichOrDieTryin,809,83,True,280078,Luke,Shuey,WCE,3,R3
98,21562,186,Mark,GetRichOrDieTryin,115,78,True,250105,Marc,Murphy,CAR,3,R3
99,21562,186,Mark,GetRichOrDieTryin,574,73,True,994295,Dan,Houston,PTA,3,R3
100,21562,186,Mark,GetRichOrDieTryin,680,73,True,296205,Jack,Steele,STK,3,R3
101,21562,186,Mark,GetRichOrDieTryin,460,72,True,1002222,James,Worpel,HAW,3,R3
102,21562,186,Mark,GetRichOrDieTryin,649,70,True,1002264,Hunter,Clark,STK,3,R3
103,21562,186,Mark,GetRichOrDieTryin,261,67,True,998659,Luke,Ryan,FRE,3,R3
104,21562,186,Mark,GetRichOrDieTryin,618,61,True,293813,Tom J.,Lynch,RIC,3,R3
105,21562,186,Mark,GetRichOrDieTryin,617,59,True,290032,Kane,Lambert,RIC,3,R3
106,21562,186,Mark,GetRichOrDieTryin,231,0,False,298450,Connor,Blakely,FRE,3,R3
107,21562,186,Mark,GetRichOrDieTryin,397,0,False,296347,Josh,Kelly,GWS,3,R3
108,21562,186,Mark,GetRichOrDieTryin,356,0,False,298419,Brandan,Parfitt,GEE,3,R3
109,21562,186,Mark,GetRichOrDieTryin,783,63,False,290838,Jack,Darling,WCE,3,R3
110,10857,189,Anthony,The Full Bonty,519,151,True,271129,Todd,Goldstein,NTH,3,R3
111,10857,189,Anthony,The Full Bonty,173,150,True,280965,Steele,Sidebottom,COL,3,R3
112,10857,189,Anthony,The Full Bonty,633,126,True,992049,Jayden,Short,RIC,3,R3
113,10857,189,Anthony,The Full Bonty,337,123,True,281065,Mitch,Duncan,GEE,3,R3
114,10857,189,Anthony,The Full Bonty,304,111,True,996464,Darcy,MacPherson,GCS,3,R3
115,10857,189,Anthony,The Full Bonty,322,108,True,298524,Lachie,Weller,GCS,3,R3
116,10857,189,Anthony,The Full Bonty,5,101,True,294307,Brad,Crouch,ADE,3,R3
117,10857,189,Anthony,The Full Bonty,729,97,True,297373,Marcus,Bontempelli,WBD,3,R3
118,10857,189,Anthony,The Full Bonty,559,77,True,991930,Darcy,Byrne-Jones,PTA,3,R3
119,10857,189,Anthony,The Full Bonty,256,68,True,240052,David,Mundy,FRE,3,R3
120,10857,189,Anthony,The Full Bonty,677,62,True,250267,Paddy,Ryder,STK,3,R3
121,10857,189,Anthony,The Full Bonty,794,61,True,295898,Tim,Kelly,WCE,3,R3
122,10857,189,Anthony,The Full Bonty,131,58,True,230202,Kade,Simpson,CAR,3,R3
123,10857,189,Anthony,The Full Bonty,415,55,True,294685,Zac,Williams,GWS,3,R3
124,10857,189,Anthony,The Full Bonty,586,36,True,993979,Sam,Powell-Pepper,PTA,3,R3
125,10857,189,Anthony,The Full Bonty,365,20,True,270912,Jack,Steven,GEE,3,R3
126,10857,189,Anthony,The Full Bonty,334,7,True,291526,Luke,Dahlhaus,GEE,3,R3
127,10857,189,Anthony,The Full Bonty,133,75,False,1006094,Sam,Walsh,CAR,3,R3
128,10857,189,Anthony,The Full Bonty,207,0,False,998102,Andrew,McGrath,ESS,3,R3
129,10857,189,Anthony,The Full Bonty,353,111,False,999824,Quinton,Narkle,GEE,3,R3
130,10857,189,Anthony,The Full Bonty,490,0,False,996701,Clayton,Oliver,MEL,3,R3
131,10857,189,Anthony,The Full Bonty,175,68,False,1002240,Jaidyn,Stephenson,COL,3,R3
132,8258,9856,Simon,It's always Sonny,797,137,True,271045,Nic,Naitanui,WCE,3,R3
133,8258,9856,Simon,It's always Sonny,755,133,True,295467,Jack,Macrae,WBD,3,R3
134,8258,9856,Simon,It's always Sonny,455,128,True,297566,James,Sicily,HAW,3,R3
135,8258,9856,Simon,It's always Sonny,270,109,True,281007,Michael,Walters,FRE,3,R3
136,8258,9856,Simon,It's always Sonny,734,107,True,293651,Hayden,Crozier,WBD,3,R3
137,8258,9856,Simon,It's always Sonny,136,106,True,291776,Taylor,Adams,COL,3,R3
138,8258,9856,Simon,It's always Sonny,548,99,True,280944,Jack,Ziebell,NTH,3,R3
139,8258,9856,Simon,It's always Sonny,277,94,True,998260,Jack,Bowes,GCS,3,R3
140,8258,9856,Simon,It's always Sonny,516,87,True,296035,Trent,Dumont,NTH,3,R3
141,8258,9856,Simon,It's always Sonny,416,80,True,280744,Luke,Breust,HAW,3,R3
142,8258,9856,Simon,It's always Sonny,335,75,True,270917,Patrick,Dangerfield,GEE,3,R3
143,8258,9856,Simon,It's always Sonny,325,64,True,220001,Gary,Ablett,GEE,3,R3
144,8258,9856,Simon,It's always Sonny,522,61,True,260227,Shaun,Higgins,NTH,3,R3
145,8258,9856,Simon,It's always Sonny,587,61,True,270919,Tom,Rockliff,PTA,3,R3
146,8258,9856,Simon,It's always Sonny,417,57,True,210012,Shaun,Burgoyne,HAW,3,R3
147,8258,9856,Simon,It's always Sonny,22,35,True,270938,Tom,Lynch,ADE,3,R3
148,8258,9856,Simon,It's always Sonny,715,32,True,290307,Dane,Rampe,SYD,3,R3
149,8258,9856,Simon,It's always Sonny,560,32,True,294504,Tom,Clurey,PTA,3,R3
150,8258,9856,Simon,It's always Sonny,495,0,False,296359,Christian,Salem,MEL,3,R3
151,8258,9856,Simon,It's always Sonny,481,0,False,298264,Ed,Langdon,MEL,3,R3
152,8258,9856,Simon,It's always Sonny,668,81,False,992468,Rowan,Marshall,STK,3,R3
153,8258,9856,Simon,It's always Sonny,539,35,False,1005729,Tarryn,Thomas,NTH,3,R3
154,71052,9867,James,Bad Boys For Fyfe,244,166,True,291570,Nat,Fyfe,FRE,3,R3
155,71052,9867,James,Bad Boys For Fyfe,314,141,True,1009208,Matthew,Rowell,GCS,3,R3
156,71052,9867,James,Bad Boys For Fyfe,736,134,True,295136,Caleb,Daniel,WBD,3,R3
157,71052,9867,James,Bad Boys For Fyfe,293,116,True,281091,Hugh,Greenwood,GCS,3,R3
158,71052,9867,James,Bad Boys For Fyfe,714,113,True,290778,Luke,Parker,SYD,3,R3
159,71052,9867,James,Bad Boys For Fyfe,749,106,True,290797,Alex,Keath,WBD,3,R3
160,71052,9867,James,Bad Boys For Fyfe,378,87,True,291969,Stephen,Coniglio,GWS,3,R3
161,71052,9867,James,Bad Boys For Fyfe,816,71,True,292128,Elliot,Yeo,WCE,3,R3
162,71052,9867,James,Bad Boys For Fyfe,370,70,True,292511,Zach,Tuohy,GEE,3,R3
163,71052,9867,James,Bad Boys For Fyfe,319,58,True,290832,David,Swallow,GCS,3,R3
164,71052,9867,James,Bad Boys For Fyfe,54,46,True,990609,Charlie,Cameron,BRL,3,R3
165,71052,9867,James,Bad Boys For Fyfe,121,45,True,994539,Sam,Petrevski-Seton,CAR,3,R3
166,71052,9867,James,Bad Boys For Fyfe,384,39,True,298111,Jeremy,Finlayson,GWS,3,R3
167,71052,9867,James,Bad Boys For Fyfe,599,39,True,993993,Shai,Bolton,RIC,3,R3
168,71052,9867,James,Bad Boys For Fyfe,634,32,True,998529,Ivan,Soldo,RIC,3,R3
169,71052,9867,James,Bad Boys For Fyfe,218,0,False,295461,Adam,Saad,ESS,3,R3
170,71052,9867,James,Bad Boys For Fyfe,796,0,False,294859,Jeremy,McGovern,WCE,3,R3
171,71052,9867,James,Bad Boys For Fyfe,72,155,False,1000978,Hugh,McCluggage,BRL,3,R3
172,71052,9867,James,Bad Boys For Fyfe,219,0,False,291783,Dylan,Shiel,ESS,3,R3
173,71052,9867,James,Bad Boys For Fyfe,69,0,False,280763,Stefan,Martin,BRL,3,R3
174,71052,9867,James,Bad Boys For Fyfe,220,0,False,291771,Devon,Smith,ESS,3,R3
175,71052,9867,James,Bad Boys For Fyfe,752,0,False,1003130,Patrick,Lipinski,WBD,3,R3
