,round,user_team_id,processed,player_id,player.feed_id,player.first_name,player.last_name,player.team.abbrev,dropped_player_id,dropped_player.feed_id,dropped_player.first_name,dropped_player.last_name,dropped_player.team.abbrev,source
29,4,716,2024-04-03T04:00:01+11:00,214,998180,Bailey,Banfield,FRE,461,1008541,Kysaiah,Pickett,MEL,Waiver
30,4,714,2024-04-03T04:00:01+11:00,107,1012862,Elijah,Hollands,CAR,428,1017110,Josh,Ward,HAW,Waiver
31,4,719,2024-04-03T04:00:01+11:00,367,993107,Harry,Himmelberg,GWS,508,1006058,Bailey,Scott,NTH,Waiver
32,4,717,2024-04-03T04:00:01+11:00,162,1000072,John,Noble,COL,23,990882,Wayne,Milera,ADE,Waiver
33,4,719,2024-04-03T04:00:01+11:00,75,1002235,Cam,Rayner,BRL,310,999326,Brad,Close,GEE,Waiver
34,5,715,2024-04-08T04:00:01+10:00,322,261510,Tom,Hawkins,GEE,434,296351,Jack,Billings,MEL,Waiver
35,5,720,2024-04-09T04:00:01+10:00,480,1015781,Charlie,Comben,NTH,302,994386,Tom,Atkins,GEE,Waiver
36,5,713,2024-04-09T04:00:01+10:00,127,993832,Jacob,Weitering,CAR,675,1013230,Logan,McDonald,SYD,Waiver
37,5,718,2024-04-09T04:00:01+10:00,622,1002227,Jack,Higgins,STK,190,298630,Kyle,Langford,ESS,Waiver
38,5,716,2024-04-09T04:00:01+10:00,535,1010174,Mitch,Georgiades,PTA,19,993946,Ben,Keays,ADE,Waiver
39,5,714,2024-04-09T04:00:01+10:00,265,1013257,Sam,Clohesy,GCS,107,1012862,Elijah,Hollands,CAR,Waiver
40,6,719,2024-04-15T04:00:01+10:00,397,1008550,Will,Day,HAW,314,1025034,Oliver,Dempsey,GEE,Waiver
41,6,715,2024-04-15T04:00:01+10:00,369,1008083,Connor,Idun,GWS,745,290826,Jamie,Cripps,WCE,Waiver
42,6,717,2024-04-16T04:00:02+10:00,75,1002235,Cam,Rayner,BRL,109,1009241,Brodie,Kemp,CAR,Waiver
43,6,718,2024-04-16T04:00:02+10:00,258,1017396,Mac,Andrew,GCS,441,1001438,Bayley,Fritsch,MEL,Waiver
44,6,716,2024-04-16T04:00:02+10:00,190,298630,Kyle,Langford,ESS,324,1012860,Oliver,Henry,GEE,Waiver
45,6,715,2024-04-16T04:00:02+10:00,703,295136,Caleb,Daniel,WBD,340,997230,Tyson,Stengle,GEE,Waiver
46,6,717,2024-04-16T04:00:02+10:00,533,1002253,Kane,Farrell,PTA,430,1027935,Josh,Weddle,HAW,Waiver
47,6,718,2024-04-16T04:00:02+10:00,348,1009253,Lachie,Ash,GWS,543,1004998,Todd,Marshall,PTA,Waiver
48,6,716,2024-04-16T04:00:02+10:00,486,1023475,Blake,Drury,NTH,535,1010174,Mitch,Georgiades,PTA,Waiver
49,6,717,2024-04-16T04:00:02+10:00,685,1012210,Matt,Roberts,SYD,306,1012805,Tanner,Bruhn,GEE,Waiver
50,7,714,2024-04-22T04:00:01+10:00,685,1012210,Matt,Roberts,SYD,243,1009380,Jeremy,Sharp,FRE,Waiver
51,7,720,2024-04-23T04:00:01+10:00,775,996554,Jake,Waterman,WCE,704,1017126,Sam,Darcy,WBD,Waiver
52,7,713,2024-04-23T04:00:01+10:00,577,990827,Jack,Graham,RIC,63,1014026,Kai,Lohmann,BRL,Waiver
53,7,719,2024-04-23T04:00:01+10:00,676,1011936,Justin,McInerney,SYD,249,1012819,Josh,Treacy,FRE,Waiver
54,7,715,2024-04-23T04:00:01+10:00,530,280711,Charlie,Dixon,PTA,19,993946,Ben,Keays,ADE,Waiver
55,7,716,2024-04-23T04:00:01+10:00,588,1002403,Ben,Miller,RIC,486,1023475,Blake,Drury,NTH,Waiver
56,7,717,2024-04-23T04:00:01+10:00,647,1023270,Marcus,Windhager,STK,504,1006193,Bigoa,Nyuon,NTH,Waiver
57,7,714,2024-04-23T04:00:01+10:00,123,298290,Marc,Pittonet,CAR,735,992351,Bailey,Williams,WBD,Waiver
58,7,716,2024-04-23T04:00:01+10:00,42,1011981,Josh,Worrell,ADE,386,280109,Callan,Ward,GWS,Waiver
59,7,717,2024-04-25T04:00:01+10:00,417,1007124,Conor,Nash,HAW,772,1004364,Liam,Ryan,WCE,Waiver
60,8,717,2024-04-29T04:00:01+10:00,127,993832,Jacob,Weitering,CAR,56,298211,Darcy,Fort,BRL,Waiver
61,8,718,2024-04-30T04:00:01+10:00,524,1013462,Jase,Burgoyne,PTA,396,1005144,Massimo,D'Ambrosio,HAW,Waiver
62,8,715,2024-04-30T04:00:01+10:00,160,298288,Darcy,Moore,COL,581,993903,Jacob,Hopper,RIC,Waiver
63,8,714,2024-04-30T04:00:01+10:00,450,298281,Jake,Lever,MEL,488,999827,Zac,Fisher,NTH,Waiver
64,8,716,2024-04-30T04:00:01+10:00,249,1012819,Josh,Treacy,FRE,261,1006100,Thomas,Berry,GCS,Waiver
65,9,713,2024-05-06T04:00:01+10:00,320,1004870,Zach,Guthrie,GEE,628,1006143,Max,King,STK,Waiver
66,9,715,2024-05-06T04:00:01+10:00,648,295340,Mason,Wood,STK,581,993903,Jacob,Hopper,RIC,Waiver
67,9,714,2024-05-06T04:00:01+10:00,607,994599,Riley,Bonner,STK,685,1012210,Matt,Roberts,SYD,Waiver
68,9,720,2024-05-07T04:00:01+10:00,517,1023477,George,Wardlaw,NTH,306,1012805,Tanner,Bruhn,GEE,Waiver
69,9,719,2024-05-07T04:00:01+10:00,488,999827,Zac,Fisher,NTH,555,998529,Ivan,Soldo,PTA,Waiver
70,9,717,2024-05-07T04:00:01+10:00,114,297255,Mitch,McGovern,CAR,533,1002253,Kane,Farrell,PTA,Waiver
71,9,718,2024-05-07T04:00:01+10:00,522,1009191,Miles,Bergman,PTA,19,993946,Ben,Keays,ADE,Waiver
72,9,716,2024-05-07T04:00:01+10:00,619,990840,Jack,Hayes,STK,535,1010174,Mitch,Georgiades,PTA,Waiver
73,9,715,2024-05-07T04:00:01+10:00,302,994386,Tom,Atkins,GEE,160,298288,Darcy,Moore,COL,Waiver
74,9,714,2024-05-07T04:00:01+10:00,405,296254,Jarman,Impey,HAW,177,1005577,Sam,Draper,ESS,Waiver
75,9,718,2024-05-07T04:00:01+10:00,665,997100,Will,Hayward,SYD,45,1005053,Noah,Answerth,BRL,Waiver
76,10,713,2024-05-14T04:00:02+10:00,711,297899,James,Harmes,WBD,577,990827,Jack,Graham,RIC,Waiver
77,10,720,2024-05-14T04:00:02+10:00,267,1013268,Alex,Davies,GCS,337,298419,Brandan,Parfitt,GEE,Waiver
78,10,716,2024-05-14T04:00:02+10:00,646,1027875,Darcy,Wilson,STK,386,280109,Callan,Ward,GWS,Waiver
79,10,715,2024-05-14T04:00:02+10:00,556,992330,Jordon,Sweet,PTA,304,296733,Mark,Blicavs,GEE,Waiver
80,10,714,2024-05-14T04:00:02+10:00,168,280965,Steele,Sidebottom,COL,461,1008541,Kysaiah,Pickett,MEL,Waiver
81,10,718,2024-05-14T04:00:02+10:00,704,1017126,Sam,Darcy,WBD,534,298111,Jeremy,Finlayson,PTA,Waiver
82,10,716,2024-05-14T04:00:02+10:00,165,1008239,Joe,Richards,COL,214,998180,Bailey,Banfield,FRE,Waiver
83,10,714,2024-05-14T04:00:02+10:00,185,297452,Nick,Hind,ESS,636,293846,Sebastian,Ross,STK,Waiver
84,10,718,2024-05-14T04:00:02+10:00,726,1017939,Ryley,Sanders,WBD,677,1003203,Hayden,McLean,SYD,Waiver
85,11,719,2024-05-21T04:00:02+10:00,403,993794,Blake,Hardwick,HAW,585,290847,Dustin,*** Martin,RIC,Waiver
86,11,717,2024-05-21T04:00:02+10:00,463,296359,Christian,Salem,MEL,468,999391,Tom,Sparrow,MEL,Waiver
87,11,713,2024-05-21T04:00:02+10:00,124,295461,Adam,Saad,CAR,622,1002227,Jack,Higgins,STK,Waiver
88,11,716,2024-05-21T04:00:02+10:00,182,996232,Matt,Guelfi,ESS,160,298288,Darcy,Moore,COL,Waiver
89,11,714,2024-05-21T04:00:02+10:00,556,992330,Jordon,Sweet,PTA,450,298281,Jake,Lever,MEL,Waiver
90,11,713,2024-05-21T04:00:02+10:00,312,270917,Patrick,Dangerfield,GEE,212,295067,James,Aish,FRE,Waiver
91,11,716,2024-05-21T04:00:02+10:00,735,992351,Bailey,Williams,WBD,354,1023266,Finn,Callaghan,GWS,Waiver
92,11,715,2024-05-22T04:00:01+10:00,585,290847,Dustin,*** Martin,RIC,530,280711,Charlie,Dixon,PTA,Waiver
93,11,719,2024-05-22T04:00:01+10:00,212,295067,James,Aish,FRE,84,1017067,Darcy,Wilmot,BRL,Waiver
94,11,713,2024-05-23T04:00:02+10:00,523,250365,Travis,Boak,PTA,340,997230,Tyson,Stengle,GEE,Waiver
95,11,719,2024-05-25T04:00:01+10:00,555,998529,Ivan,Soldo,PTA,403,993794,Blake,Hardwick,HAW,Waiver
96,11,719,2024-05-26T04:00:01+10:00,403,993794,Blake,Hardwick,HAW,462,1009378,Trent,Rivers,MEL,Waiver
97,12,714,2024-05-28T04:00:01+10:00,302,994386,Tom,Atkins,GEE,677,1003203,Hayden,McLean,SYD,Waiver
98,12,715,2024-05-28T04:00:01+10:00,752,993902,Matt,Flynn,WCE,588,1002403,Ben,Miller,RIC,Waiver
99,12,714,2024-05-28T04:00:01+10:00,304,296733,Mark,Blicavs,GEE,160,298288,Darcy,Moore,COL,Waiver
100,13,720,2024-06-04T04:00:01+10:00,306,1012805,Tanner,Bruhn,GEE,7,297401,Matt,Crouch,ADE,Waiver
101,13,716,2024-06-04T04:00:01+10:00,665,997100,Will,Hayward,SYD,646,1027875,Darcy,Wilson,STK,Waiver
102,13,713,2024-06-04T04:00:01+10:00,163,260257,Scott,Pendlebury,COL,287,1021013,Ned,Moyle,GCS,Waiver
103,13,719,2024-06-04T04:00:01+10:00,366,295265,Nick,Haynes,GWS,18,1013974,Mark,Keane,ADE,Waiver
104,13,715,2024-06-04T04:00:01+10:00,139,994185,Jordan,De Goey,COL,581,993903,Jacob,Hopper,RIC,Waiver
105,13,714,2024-06-04T04:00:01+10:00,612,1002264,Hunter,Clark,STK,243,1009380,Jeremy,Sharp,FRE,Waiver
106,13,716,2024-06-04T04:00:01+10:00,47,1002312,Zac,Bailey,BRL,403,993794,Blake,Hardwick,HAW,Waiver
107,13,713,2024-06-04T04:00:01+10:00,773,296296,Dom,Sheed,WCE,711,297899,James,Harmes,WBD,Waiver
108,13,715,2024-06-06T04:00:01+10:00,34,1006136,Lachlan,Sholl,ADE,211,298289,Peter,Wright,ESS,Waiver
109,14,717,2024-06-12T04:00:02+10:00,503,1024272,Colby,McKercher,NTH,266,295446,Sam,Collins,GCS,Waiver
110,14,719,2024-06-12T04:00:02+10:00,84,1017067,Darcy,Wilmot,BRL,658,998103,Oliver,Florent,SYD,Waiver
111,14,716,2024-06-12T04:00:02+10:00,18,1013974,Mark,Keane,ADE,190,298630,Kyle,Langford,ESS,Waiver
112,14,715,2024-06-12T04:00:02+10:00,585,290847,Dustin,*** Martin,RIC,752,993902,Matt,Flynn,WCE,Waiver
113,14,716,2024-06-12T04:00:02+10:00,147,291313,Jeremy,Howe,COL,480,1015781,Charlie,Comben,NTH,Waiver
114,15,720,2024-06-18T04:00:01+10:00,305,998260,Jack,Bowes,GEE,647,1023270,Marcus,Windhager,STK,Waiver
115,15,714,2024-06-18T04:00:01+10:00,298,1017665,Bodhi,Uwland,GCS,612,1002264,Hunter,Clark,STK,Waiver
116,15,713,2024-06-18T04:00:01+10:00,461,1008541,Kysaiah,Pickett,MEL,1,1012807,Sam,Berry,ADE,Waiver
117,15,717,2024-06-18T04:00:01+10:00,107,1012862,Elijah,Hollands,CAR,381,1008123,Jake,Riccardi,GWS,Waiver
118,15,719,2024-06-18T04:00:01+10:00,190,298630,Kyle,Langford,ESS,69,997846,Conor,McKenna,BRL,Waiver
119,15,715,2024-06-18T04:00:01+10:00,649,291776,Taylor,Adams,SYD,160,298288,Darcy,Moore,COL,Waiver
120,15,716,2024-06-18T04:00:01+10:00,739,990290,Tom,Barrass,WCE,150,997254,Nathan,Kreuger,COL,Waiver
121,15,714,2024-06-18T04:00:01+10:00,462,1009378,Trent,Rivers,MEL,38,1008752,Kieran,Strachan,ADE,Waiver
122,15,713,2024-06-18T04:00:01+10:00,581,993903,Jacob,Hopper,RIC,480,1015781,Charlie,Comben,NTH,Waiver
123,15,717,2024-06-18T04:00:01+10:00,511,993998,Jy,Simpkin,NTH,76,1009317,Bruce,Reville,BRL,Waiver
124,15,719,2024-06-18T04:00:01+10:00,752,993902,Matt,Flynn,WCE,563,1002245,Noah,Balta,RIC,Waiver
125,15,715,2024-06-18T04:00:01+10:00,180,271129,Todd,Goldstein,ESS,585,290847,Dustin,*** Martin,RIC,Waiver
126,15,716,2024-06-18T04:00:01+10:00,315,281065,Mitch,Duncan,GEE,243,1009380,Jeremy,Sharp,FRE,Waiver
127,15,717,2024-06-18T04:00:01+10:00,721,1002404,Aaron,Naughton,WBD,658,998103,Oliver,Florent,SYD,Waiver
128,15,716,2024-06-18T04:00:01+10:00,177,1005577,Sam,Draper,ESS,665,997100,Will,Hayward,SYD,Waiver
129,15,719,2024-06-22T04:00:01+10:00,556,992330,Jordon,Sweet,PTA,278,1005992,Joel,Jeffrey,GCS,Waiver
130,16,717,2024-06-24T04:00:01+10:00,581,993903,Jacob,Hopper,RIC,304,296733,Mark,Blicavs,GEE,Waiver
131,16,719,2024-06-24T04:00:01+10:00,423,998114,Jack,Scrimshaw,HAW,211,298289,Peter,Wright,ESS,Waiver
132,16,718,2024-06-25T04:00:01+10:00,182,996232,Matt,Guelfi,ESS,63,1014026,Kai,Lohmann,BRL,Waiver
133,16,720,2024-06-25T04:00:01+10:00,612,1002264,Hunter,Clark,STK,378,1006013,James,Peatling,GWS,Waiver
134,16,714,2024-06-25T04:00:01+10:00,168,280965,Steele,Sidebottom,COL,677,1003203,Hayden,McLean,SYD,Waiver
135,16,713,2024-06-25T04:00:01+10:00,555,998529,Ivan,Soldo,PTA,498,1001017,Nick,Larkey,NTH,Waiver
136,16,715,2024-06-25T04:00:01+10:00,34,1006136,Lachlan,Sholl,ADE,206,293884,Jake,Stringer,ESS,Waiver
137,16,716,2024-06-25T04:00:01+10:00,47,1002312,Zac,Bailey,BRL,522,1009191,Miles,Bergman,PTA,Waiver
138,16,719,2024-06-25T04:00:01+10:00,588,1002403,Ben,Miller,RIC,556,992330,Jordon,Sweet,PTA,Waiver
139,16,718,2024-06-25T04:00:01+10:00,704,1017126,Sam,Darcy,WBD,667,1013409,James,Jordon,SYD,Waiver
140,16,714,2024-06-25T04:00:01+10:00,563,1002245,Noah,Balta,RIC,185,297452,Nick,Hind,ESS,Waiver
141,16,713,2024-06-25T04:00:01+10:00,405,296254,Jarman,Impey,HAW,461,1008541,Kysaiah,Pickett,MEL,Waiver
142,16,719,2024-06-25T04:00:01+10:00,645,296422,Callum,Wilkie,STK,423,998114,Jack,Scrimshaw,HAW,Waiver
143,16,714,2024-06-25T04:00:01+10:00,745,290826,Jamie,Cripps,WCE,547,1005326,Jackson,Mead,PTA,Waiver
144,16,719,2024-06-26T04:00:01+10:00,556,992330,Jordon,Sweet,PTA,228,291570,Nat,Fyfe,FRE,Waiver
145,17,717,2024-07-02T04:00:01+10:00,480,1015781,Charlie,Comben,NTH,217,1013224,Heath,Chapman,FRE,Waiver
146,17,720,2024-07-02T04:00:01+10:00,305,998260,Jack,Bowes,GEE,612,1002264,Hunter,Clark,STK,Waiver
147,17,715,2024-07-02T04:00:01+10:00,718,990740,Rory,Lobb,WBD,592,290627,Dion,Prestia,RIC,Waiver
148,17,716,2024-07-02T04:00:01+10:00,228,291570,Nat,Fyfe,FRE,190,298630,Kyle,Langford,ESS,Waiver
149,17,713,2024-07-02T04:00:01+10:00,463,296359,Christian,Salem,MEL,622,1002227,Jack,Higgins,STK,Waiver
150,17,714,2024-07-02T04:00:01+10:00,247,992059,Sam,Switkowski,FRE,563,1002245,Noah,Balta,RIC,Waiver
151,17,715,2024-07-02T04:00:01+10:00,314,1025034,Oliver,Dempsey,GEE,34,1006136,Lachlan,Sholl,ADE,Waiver
152,18,718,2024-07-08T04:00:01+10:00,386,280109,Callan,Ward,GWS,42,1011981,Josh,Worrell,ADE,Waiver
153,18,719,2024-07-09T04:00:01+10:00,635,1020137,Mattaes,Phillipou,STK,211,298289,Peter,Wright,ESS,Waiver
154,18,720,2024-07-09T04:00:01+10:00,313,1009229,Sam,De Koning,GEE,266,295446,Sam,Collins,GCS,Waiver
155,18,715,2024-07-13T04:00:01+10:00,719,295467,Jack,Macrae,WBD,718,990740,Rory,Lobb,WBD,Waiver
156,19,714,2024-07-16T04:00:01+10:00,304,296733,Mark,Blicavs,GEE,128,294685,Zac,Williams,CAR,Waiver
157,19,715,2024-07-16T04:00:01+10:00,671,295342,Jake,Lloyd,SYD,623,295584,Bradley,Hill,STK,Waiver
158,19,714,2024-07-16T04:00:01+10:00,340,997230,Tyson,Stengle,GEE,555,998529,Ivan,Soldo,PTA,Waiver
159,19,715,2024-07-16T04:00:01+10:00,266,295446,Sam,Collins,GCS,585,290847,Dustin,*** Martin,RIC,Waiver
160,20,718,2024-07-22T04:00:01+10:00,320,1004870,Zach,Guthrie,GEE,577,990827,Jack,Graham,RIC,Waiver
161,20,717,2024-07-23T04:00:01+10:00,379,998205,Harry,Perryman,GWS,258,1017396,Mac,Andrew,GCS,Waiver
162,20,716,2024-07-23T04:00:01+10:00,306,1012805,Tanner,Bruhn,GEE,100,1004912,Tom,De Koning,CAR,Waiver
163,20,719,2024-07-23T04:00:01+10:00,718,990740,Rory,Lobb,WBD,1,1012807,Sam,Berry,ADE,Waiver
164,20,714,2024-07-23T04:00:01+10:00,520,294469,Aliir,Aliir,PTA,340,997230,Tyson,Stengle,GEE,Waiver
165,20,715,2024-07-23T04:00:01+10:00,37,1017109,Jake,Soligo,ADE,266,295446,Sam,Collins,GCS,Waiver
166,20,718,2024-07-23T04:00:01+10:00,400,1012857,Jack,Ginnivan,HAW,182,996232,Matt,Guelfi,ESS,Waiver
167,20,717,2024-07-23T04:00:01+10:00,562,1000223,Liam,Baker,RIC,295,294643,Alex,Sexton,GCS,Waiver
168,20,719,2024-07-23T04:00:01+10:00,403,993794,Blake,Hardwick,HAW,488,999827,Zac,Fisher,NTH,Waiver
169,20,714,2024-07-23T04:00:01+10:00,527,991930,Darcy,Byrne-Jones,PTA,180,271129,Todd,Goldstein,ESS,Waiver
170,20,719,2024-07-25T04:00:01+10:00,635,1020137,Mattaes,Phillipou,STK,403,993794,Blake,Hardwick,HAW,Waiver
171,20,719,2024-07-26T04:00:01+10:00,403,993794,Blake,Hardwick,HAW,355,291969,Stephen,Coniglio,GWS,Waiver
172,21,720,2024-07-30T04:00:01+10:00,685,1012210,Matt,Roberts,SYD,313,1009229,Sam,De Koning,GEE,Waiver
173,21,718,2024-07-30T04:00:01+10:00,507,1011659,Tom,Powell,NTH,190,298630,Kyle,Langford,ESS,Waiver
174,22,719,2024-08-06T04:00:01+10:00,513,1002240,Jaidyn,Stephenson,NTH,626,991988,Zak,Jones,STK,Waiver
175,22,720,2024-08-08T04:00:01+10:00,770,1023492,Harley,Reid,WCE,349,1008139,Toby,Bedford,GWS,Waiver
176,23,718,2024-08-13T04:00:01+10:00,682,290778,Luke,Parker,SYD,754,1023025,Reuben,Ginbey,WCE,Waiver
177,23,720,2024-08-13T04:00:01+10:00,423,998114,Jack,Scrimshaw,HAW,352,1009708,Jack,Buckley,GWS,Waiver
178,24,713,2024-08-20T04:00:01+10:00,202,1001026,Jordan,Ridley,ESS,31,1001195,Izak,Rankine,ADE,Waiver
179,24,720,2024-08-20T04:00:01+10:00,488,999827,Zac,Fisher,NTH,480,1015781,Charlie,Comben,NTH,Waiver
